FINANCIAL_YEAR,YEAR_ENDING,YEAR_QUARTER,FRS_NAME,INCIDENT_TYPE,Deliberate fires
2015/16,Year ending September 2016,"2015/16 Oct, Nov, Dec",North Yorkshire,Road vehicles,17
2015/16,Year ending September 2016,"2015/16 Oct, Nov, Dec",South Yorkshire,Road vehicles,166
2015/16,Year ending September 2016,"2015/16 Oct, Nov, Dec",West Yorkshire,Road vehicles,261
2015/16,Year ending September 2016,"2015/16 Oct, Nov, Dec",Lincolnshire,Road vehicles,27
2015/16,Year ending September 2016,"2015/16 Oct, Nov, Dec",Derbyshire,Road vehicles,39
2015/16,Year ending September 2016,"2015/16 Oct, Nov, Dec",Northamptonshire,Road vehicles,60
2015/16,Year ending September 2016,"2015/16 Oct, Nov, Dec",Leicestershire,Road vehicles,55
2015/16,Year ending September 2016,"2015/16 Oct, Nov, Dec",Nottinghamshire,Road vehicles,54
2015/16,Year ending September 2016,"2015/16 Oct, Nov, Dec",Hereford & Worcester,Road vehicles,17
2015/16,Year ending September 2016,"2015/16 Oct, Nov, Dec",Shropshire,Road vehicles,11
2015/16,Year ending September 2016,"2015/16 Oct, Nov, Dec",West Midlands,Road vehicles,192
2015/16,Year ending September 2016,"2015/16 Oct, Nov, Dec",Warwickshire,Road vehicles,22
2015/16,Year ending September 2016,"2015/16 Oct, Nov, Dec",Staffordshire,Road vehicles,29
2015/16,Year ending September 2016,"2015/16 Oct, Nov, Dec",Bedfordshire,Road vehicles,46
2015/16,Year ending September 2016,"2015/16 Oct, Nov, Dec",Cambridgeshire,Road vehicles,36
2015/16,Year ending September 2016,"2015/16 Oct, Nov, Dec",Essex,Road vehicles,70
2015/16,Year ending September 2016,"2015/16 Oct, Nov, Dec",Hertfordshire,Road vehicles,34
2015/16,Year ending September 2016,"2015/16 Oct, Nov, Dec",Norfolk,Road vehicles,19
2015/16,Year ending September 2016,"2015/16 Oct, Nov, Dec",Suffolk,Road vehicles,18
2015/16,Year ending September 2016,"2015/16 Oct, Nov, Dec",Greater London,Road vehicles,145
2015/16,Year ending September 2016,"2015/16 Oct, Nov, Dec",Greater London,Road vehicles,78
2015/16,Year ending September 2016,"2015/16 Oct, Nov, Dec",Buckinghamshire,Road vehicles,17
2015/16,Year ending September 2016,"2015/16 Oct, Nov, Dec",East Sussex,Road vehicles,16
2015/16,Year ending September 2016,"2015/16 Oct, Nov, Dec",Hampshire,Road vehicles,53
2015/16,Year ending September 2016,"2015/16 Oct, Nov, Dec",Kent,Road vehicles,81
2015/16,Year ending September 2016,"2015/16 Oct, Nov, Dec",Surrey,Road vehicles,22
2015/16,Year ending September 2016,"2015/16 Oct, Nov, Dec",West Sussex,Road vehicles,13
2015/16,Year ending September 2016,"2015/16 Oct, Nov, Dec",Oxfordshire,Road vehicles,20
2015/16,Year ending September 2016,"2015/16 Oct, Nov, Dec",Berkshire,Road vehicles,24
2015/16,Year ending September 2016,"2015/16 Oct, Nov, Dec",Avon,Road vehicles,95
2015/16,Year ending September 2016,"2015/16 Oct, Nov, Dec",Cornwall,Road vehicles,11
2015/16,Year ending September 2016,"2015/16 Oct, Nov, Dec",Gloucestershire,Road vehicles,20
2015/16,Year ending September 2016,"2015/16 Oct, Nov, Dec",Dorset & Wiltshire,Road vehicles,14
2015/16,Year ending September 2016,"2015/16 Oct, Nov, Dec",Dorset & Wiltshire,Road vehicles,7
2015/16,Year ending September 2016,"2015/16 Oct, Nov, Dec",Devon & Somerset,Road vehicles,42
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Cleveland,Road vehicles,38
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Durham,Road vehicles,67
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Northumberland,Road vehicles,15
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Tyne & Wear,Road vehicles,94
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Cumbria,Road vehicles,12
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Cheshire,Road vehicles,34
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Greater Manchester,Road vehicles,246
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Lancashire,Road vehicles,60
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Merseyside,Road vehicles,162
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Humberside,Road vehicles,72
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",North Yorkshire,Road vehicles,13
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",South Yorkshire,Road vehicles,159
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",West Yorkshire,Road vehicles,225
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Lincolnshire,Road vehicles,23
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Derbyshire,Road vehicles,34
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Northamptonshire,Road vehicles,42
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Leicestershire,Road vehicles,67
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Nottinghamshire,Road vehicles,46
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Hereford & Worcester,Road vehicles,27
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Shropshire,Road vehicles,14
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",West Midlands,Road vehicles,235
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Warwickshire,Road vehicles,22
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Staffordshire,Road vehicles,26
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Bedfordshire,Road vehicles,36
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Cambridgeshire,Road vehicles,46
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Essex,Road vehicles,87
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Hertfordshire,Road vehicles,35
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Norfolk,Road vehicles,21
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Suffolk,Road vehicles,16
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Greater London,Road vehicles,135
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Greater London,Road vehicles,94
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Buckinghamshire,Road vehicles,25
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",East Sussex,Road vehicles,24
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Hampshire,Road vehicles,56
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Kent,Road vehicles,99
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Surrey,Road vehicles,37
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Isle Of Wight,Road vehicles,3
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",West Sussex,Road vehicles,15
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Oxfordshire,Road vehicles,20
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Berkshire,Road vehicles,20
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Avon,Road vehicles,106
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Cornwall,Road vehicles,12
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Gloucestershire,Road vehicles,29
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Dorset & Wiltshire,Road vehicles,12
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Dorset & Wiltshire,Road vehicles,11
2016/17,Year ending September 2017,"2016/17 Jan, Feb, Mar",Devon & Somerset,Road vehicles,51
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Cleveland,Road vehicles,66
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Durham,Road vehicles,62
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Northumberland,Road vehicles,20
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Tyne & Wear,Road vehicles,101
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Cumbria,Road vehicles,14
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Cheshire,Road vehicles,28
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Greater Manchester,Road vehicles,231
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Lancashire,Road vehicles,51
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Merseyside,Road vehicles,141
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Humberside,Road vehicles,65
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",North Yorkshire,Road vehicles,18
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",South Yorkshire,Road vehicles,148
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",West Yorkshire,Road vehicles,235
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Lincolnshire,Road vehicles,17
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Derbyshire,Road vehicles,25
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Northamptonshire,Road vehicles,43
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Leicestershire,Road vehicles,51
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Nottinghamshire,Road vehicles,51
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Hereford & Worcester,Road vehicles,21
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Shropshire,Road vehicles,18
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",West Midlands,Road vehicles,197
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Warwickshire,Road vehicles,17
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Staffordshire,Road vehicles,36
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Bedfordshire,Road vehicles,35
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Cambridgeshire,Road vehicles,43
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Essex,Road vehicles,68
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Hertfordshire,Road vehicles,27
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Norfolk,Road vehicles,31
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Suffolk,Road vehicles,18
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Greater London,Road vehicles,195
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Greater London,Road vehicles,82
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Buckinghamshire,Road vehicles,38
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",East Sussex,Road vehicles,21
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Hampshire,Road vehicles,39
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Kent,Road vehicles,84
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Surrey,Road vehicles,26
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Isle Of Wight,Road vehicles,2
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",West Sussex,Road vehicles,20
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Oxfordshire,Road vehicles,26
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Berkshire,Road vehicles,22
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Avon,Road vehicles,95
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Cornwall,Road vehicles,11
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Gloucestershire,Road vehicles,20
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Dorset & Wiltshire,Road vehicles,14
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Dorset & Wiltshire,Road vehicles,14
2016/17,Year ending September 2016,"2016/17 Apr, May, Jun",Devon & Somerset,Road vehicles,57
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Cleveland,Road vehicles,69
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Durham,Road vehicles,72
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Northumberland,Road vehicles,18
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Tyne & Wear,Road vehicles,125
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Cumbria,Road vehicles,15
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Cheshire,Road vehicles,36
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Greater Manchester,Road vehicles,305
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Lancashire,Road vehicles,69
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Merseyside,Road vehicles,159
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Humberside,Road vehicles,86
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",North Yorkshire,Road vehicles,13
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",South Yorkshire,Road vehicles,172
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",West Yorkshire,Road vehicles,275
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Lincolnshire,Road vehicles,27
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Derbyshire,Road vehicles,45
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Northamptonshire,Road vehicles,83
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Leicestershire,Road vehicles,65
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Nottinghamshire,Road vehicles,69
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Hereford & Worcester,Road vehicles,24
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Shropshire,Road vehicles,8
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",West Midlands,Road vehicles,266
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Warwickshire,Road vehicles,17
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Staffordshire,Road vehicles,57
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Bedfordshire,Road vehicles,59
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Cambridgeshire,Road vehicles,56
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Essex,Road vehicles,98
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Hertfordshire,Road vehicles,38
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Norfolk,Road vehicles,25
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Suffolk,Road vehicles,13
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Greater London,Road vehicles,180
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Greater London,Road vehicles,133
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Buckinghamshire,Road vehicles,32
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",East Sussex,Road vehicles,24
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Hampshire,Road vehicles,70
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Kent,Road vehicles,107
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Surrey,Road vehicles,42
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Isle Of Wight,Road vehicles,1
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",West Sussex,Road vehicles,24
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Oxfordshire,Road vehicles,30
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Berkshire,Road vehicles,26
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Avon,Road vehicles,111
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Cornwall,Road vehicles,10
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Gloucestershire,Road vehicles,24
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Dorset & Wiltshire,Road vehicles,25
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Dorset & Wiltshire,Road vehicles,15
2016/17,Year ending September 2016,"2016/17 Jul, Aug, Sep",Devon & Somerset,Road vehicles,71
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Cleveland,Road vehicles,51
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Durham,Road vehicles,79
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Northumberland,Road vehicles,23
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Tyne & Wear,Road vehicles,139
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Cumbria,Road vehicles,9
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Cheshire,Road vehicles,27
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Greater Manchester,Road vehicles,272
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Lancashire,Road vehicles,64
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Merseyside,Road vehicles,152
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Humberside,Road vehicles,100
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",North Yorkshire,Road vehicles,12
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",South Yorkshire,Road vehicles,188
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",West Yorkshire,Road vehicles,285
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Lincolnshire,Road vehicles,33
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Derbyshire,Road vehicles,46
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Northamptonshire,Road vehicles,48
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Leicestershire,Road vehicles,66
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Nottinghamshire,Road vehicles,72
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Hereford & Worcester,Road vehicles,26
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Shropshire,Road vehicles,11
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",West Midlands,Road vehicles,222
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Warwickshire,Road vehicles,24
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Staffordshire,Road vehicles,51
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Bedfordshire,Road vehicles,42
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Cambridgeshire,Road vehicles,53
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Essex,Road vehicles,92
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Hertfordshire,Road vehicles,33
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Norfolk,Road vehicles,28
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Suffolk,Road vehicles,26
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Greater London,Road vehicles,187
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Greater London,Road vehicles,134
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Buckinghamshire,Road vehicles,27
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",East Sussex,Road vehicles,29
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Hampshire,Road vehicles,56
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Kent,Road vehicles,112
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Surrey,Road vehicles,42
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Isle Of Wight,Road vehicles,4
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",West Sussex,Road vehicles,22
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Oxfordshire,Road vehicles,10
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Berkshire,Road vehicles,22
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Avon,Road vehicles,108
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Cornwall,Road vehicles,10
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Gloucestershire,Road vehicles,23
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Dorset & Wiltshire,Road vehicles,21
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Dorset & Wiltshire,Road vehicles,30
2016/17,Year ending September 2017,"2016/17 Oct, Nov, Dec",Devon & Somerset,Road vehicles,56
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",Cleveland,Road vehicles,67
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",Durham,Road vehicles,86
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",Northumberland,Road vehicles,21
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",Tyne & Wear,Road vehicles,136
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",Cumbria,Road vehicles,7
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",Cheshire,Road vehicles,33
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",Greater Manchester,Road vehicles,321
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",Lancashire,Road vehicles,66
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",Merseyside,Road vehicles,166
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",Humberside,Road vehicles,78
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",North Yorkshire,Road vehicles,14
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",South Yorkshire,Road vehicles,170
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",West Yorkshire,Road vehicles,253
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",Lincolnshire,Road vehicles,38
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",Derbyshire,Road vehicles,43
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",Northamptonshire,Road vehicles,49
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",Leicestershire,Road vehicles,68
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",Nottinghamshire,Road vehicles,55
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",Hereford & Worcester,Road vehicles,14
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",Shropshire,Road vehicles,18
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",West Midlands,Road vehicles,227
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",Warwickshire,Road vehicles,25
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",Staffordshire,Road vehicles,47
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",Bedfordshire,Road vehicles,72
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",Cambridgeshire,Road vehicles,50
2017/18,Year ending September 2017,"2017/18 Apr, May, Jun",Essex,Road vehicles,92
